Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp,Marker,Label
49627,1.25,1.45,9.22,0.13,-0.04,-0.04,30.22,DATA,6
49743,1.73,1.22,9.27,0,-0.07,-0.12,30.2,DATA,6
49864,1.25,1.12,9.39,-0.08,0.21,-0.15,30.22,DATA,6
49989,1.04,1,9.71,0.04,0.36,-0.07,30.21,DATA,6
50113,0.73,1.8,9.99,0.08,-0.04,-0.08,30.2,DATA,6
50240,0.7,1.83,9.3,0.15,0.01,0.05,30.21,DATA,6
50358,0,0,0,0,0,0,0,END,6
51074,0,0,0,0,0,0,0,START,6
51217,0.93,1.32,9.92,-0.04,0.06,-0.03,30.21,DATA,6
51352,0.37,1.53,9.62,0,-0.03,0.03,30.2,DATA,6
51480,0.62,1.86,9.39,-0.1,0.05,0.14,30.21,DATA,6
51613,0.84,1.73,9.98,-0.05,0.01,0.16,30.21,DATA,6
51742,0.59,2.04,9.4,0.23,0.01,0.27,30.21,DATA,6
51852,0.81,1.65,8.84,-0.24,-0.04,0.07,30.22,DATA,6
51978,0,0.84,9.46,-0.26,0.02,0.03,30.22,DATA,6
52122,0.89,0.5,9.33,-0.28,-0.14,0.01,30.22,DATA,6
52240,1.07,-0.13,9.56,-0.26,-0.16,-0.1,30.22,DATA,6
52366,0.86,-0.4,9.33,-0.31,-0.07,-0.2,30.21,DATA,6
52491,1.02,-1.05,9.62,-0.28,-0.09,-0.25,30.19,DATA,6
52619,1.56,-1.17,9.75,-0.11,-0.24,-0.09,30.24,DATA,6
52724,1.53,-1.54,9.98,-0.12,-0.15,-0.05,30.23,DATA,6
52858,1.72,-1.61,9.68,0.18,-0.19,0,30.21,DATA,6
52973,1.47,-1.65,9.43,0.19,-0.2,0.05,30.23,DATA,6
53100,1.33,-0.38,8.81,0.16,0,-0.11,30.22,DATA,6
53226,2.05,-0.16,9.68,0.26,-0.05,0.1,30.21,DATA,6
53361,1.61,1.4,9.1,0.13,0.07,-0.05,30.22,DATA,6
53472,1.74,1.13,9.49,0.15,0.06,-0.12,30.21,DATA,6
53601,1.86,1.2,9.4,0.06,0.4,-0.05,30.19,DATA,6
53722,0.57,1.61,8.96,0,0.09,-0.12,30.22,DATA,6
53852,1.14,2.38,10.4,0.1,-0.25,-0.26,30.21,DATA,6
53967,0,0,0,0,0,0,0,END,6
60294,0,0,0,0,0,0,0,START,6
60431,0.99,1.06,10.44,0,0.07,-0.01,30.27,DATA,6
60530,0.89,1.81,9.53,0.1,0.01,0.07,30.25,DATA,6
60647,0.95,2.19,9.27,-0.03,-0.1,0.19,30.25,DATA,6
60782,1.26,1.39,9.65,-0.22,-0.09,0.23,30.25,DATA,6
60914,1.19,1.32,9.58,-0.08,-0.01,0.06,30.25,DATA,6
61032,0.5,0.86,9.34,-0.21,0.18,0.22,30.25,DATA,6
61141,0.66,0.63,9.08,-0.32,-0.06,0.16,30.25,DATA,6
61280,1.69,-0.28,9.51,-0.3,-0.15,-0.16,30.27,DATA,6
61390,1.6,-0.48,9.29,-0.27,0.05,-0.25,30.24,DATA,6
61529,0.96,-0.81,9.51,-0.19,0.02,-0.21,30.26,DATA,6
61642,1.2,-1.24,9.49,-0.21,0.14,-0.23,30.26,DATA,6
61882,1.04,-1.79,9.73,-0.11,-0.11,-0.05,30.27,DATA,6
62399,1.64,1.11,9.39,0.13,-0.04,-0.09,30.26,DATA,6
62531,1.7,-0.45,9.3,0.05,0.11,0.14,30.28,DATA,6
62641,2.44,-0.04,9.29,0.13,-0.35,-0.02,30.26,DATA,6
62917,1.5,0.58,9.32,0.22,0.25,-0.14,30.25,DATA,6
65918,0.52,1.09,9.55,-0.13,-0.28,-0.06,30.29,DATA,6
66043,1.2,1.11,9.37,-0.16,-0.3,0.05,30.28,DATA,6
66448,1.73,0.93,9.77,0.09,-0.15,-0.16,30.3,DATA,6
66605,0.88,1.22,8.8,-0.02,-0.02,-0.03,30.29,DATA,6
66724,0,0,0,0,0,0,0,END,6
7802,0,0,0,0,0,0,0,START,7
13070,2.79,0.48,9.46,-0.05,0.12,0.01,29.69,DATA,7
13188,2.81,0.51,9.56,-0.04,-0.01,0,29.69,DATA,7
13297,2.67,0.47,9.48,-0.01,0.02,-0.03,29.69,DATA,7
13481,2.71,0.46,9.41,-0.07,0.01,-0.02,29.69,DATA,7
13591,2.79,0.66,9.04,-0.01,0,0.01,29.69,DATA,7
13731,0,0,0,0,0,0,0,END,7
20327,0,0,0,0,0,0,0,START,7
20495,2.18,-0.34,9.8,-0.05,0.06,0.02,29.81,DATA,7
20687,1.52,-0.44,9.17,-0.02,0.15,0.03,29.81,DATA,7
20830,1.53,-0.22,9.51,-0.09,-0.2,0.22,29.81,DATA,7
20985,1.58,0.04,9.51,-0.09,-0.07,0.27,29.8,DATA,7
21095,2.72,-0.06,9.63,-0.07,-0.28,0.36,29.82,DATA,7
21218,2.67,-0.42,9.62,-0.02,-0.03,0.24,29.84,DATA,7
21575,1.64,0.08,9.6,0,0.12,-0.03,29.82,DATA,7
21727,1.95,0.73,9.5,0,-0.19,0.02,29.82,DATA,7
21835,2.42,0.5,9.57,-0.06,-0.06,0.05,29.81,DATA,7
21960,2.32,0.21,9.56,0.04,0.06,-0.04,29.83,DATA,7
22196,2.3,0.69,9.26,0,0.02,-0.09,29.84,DATA,7
22344,0,0,0,0,0,0,0,END,7
24585,0,0,0,0,0,0,0,START,7
24750,2.69,-0.68,9.86,0.05,0.02,-0.03,29.86,DATA,7
24853,1.53,-0.85,9.76,0.15,0.23,0.15,29.85,DATA,7
25057,2.02,-0.24,9.12,0.12,0.13,0.3,29.84,DATA,7
25142,1.73,0.25,9.34,0.13,0,0.25,29.83,DATA,7
25265,2.47,0.46,9.83,-0.08,-0.39,0.06,29.83,DATA,7
25745,2.32,0.85,9.76,0.01,-0.06,-0.07,29.84,DATA,7
25901,1.62,0.78,9.07,0.03,-0.01,-0.06,29.86,DATA,7
26025,1.93,0.41,9.57,-0.09,0,0.02,29.87,DATA,7
26241,1.89,0.39,9.7,0.04,-0.23,-0.08,29.86,DATA,7
26397,2.23,0.59,9.6,-0.03,-0.19,-0.01,29.88,DATA,7
26523,2.23,0.64,9.47,-0.13,0.08,-0.01,29.87,DATA,7
26690,0,0,0,0,0,0,0,END,7
29140,0,0,0,0,0,0,0,START,7
29328,1.77,-1.17,9.94,-0.04,-0.03,-0.05,29.88,DATA,7
29477,2.51,-1.05,9.52,0.07,-0.07,0.14,29.89,DATA,7
29619,1.88,-0.75,9.67,0.14,-0.23,0.21,29.88,DATA,7
34741,2.88,0.64,9.48,0.1,0.22,0.11,29.96,DATA,7
34826,2.18,0.57,9.33,0.12,0.07,-0.14,29.94,DATA,7
34964,0,0,0,0,0,0,0,END,7
36473,0,0,0,0,0,0,0,START,7
36617,2.57,-1.12,10.24,-0.01,0.07,0.05,29.98,DATA,7
36732,1.87,-0.7,9.47,0.11,-0.28,-0.05,29.95,DATA,7
36857,1.68,0.34,8.74,-0.09,-0.11,0.08,29.96,DATA,7
36981,2.42,0.18,9.49,-0.21,-0.17,-0.02,29.97,DATA,7
37108,1.76,-0.02,9.58,0,0.2,-0.09,29.98,DATA,7
37230,2.6,0.3,9.56,-0.07,0.15,-0.08,29.94,DATA,7
37354,1.62,0.31,9.43,-0.06,0.1,-0.17,29.97,DATA,7
37491,2.01,0.61,9.6,-0.17,-0.09,-0.04,29.97,DATA,7
37611,2.52,0.37,9.38,-0.05,-0.3,-0.02,29.99,DATA,7
37724,2.48,0.3,9.43,-0.08,0.13,-0.07,29.96,DATA,7
37853,2.05,0.12,9.88,-0.03,-0.08,-0.15,29.97,DATA,7
37974,2.52,0.56,9.54,-0.02,0.07,-0.06,29.95,DATA,7
38097,2.33,0.53,9.99,-0.02,-0.01,0.02,29.97,DATA,7
38235,2.18,0.63,9.58,0.02,-0.13,0.18,29.96,DATA,7
38376,2.86,0.7,10.09,0.03,0.01,0.16,29.98,DATA,7
38473,2.03,0.54,10.29,0.27,0,0.18,29.97,DATA,7
38598,2.31,0.73,9.48,0.24,0.05,0.3,29.95,DATA,7
38724,2.08,0.48,9.16,0,-0.17,0.27,29.97,DATA,7
38849,2.41,0.25,9.09,-0.21,-0.07,0.02,29.94,DATA,7
38975,1.76,-0.14,9.11,-0.29,-0.03,-0.28,29.97,DATA,7
39098,1.84,-0.11,9.44,-0.23,0.04,-0.26,29.97,DATA,7
39225,2.26,-0.93,9.53,-0.11,0.06,-0.2,29.99,DATA,7
39346,2.25,-0.94,9.11,-0.12,0.13,-0.15,29.99,DATA,7
39474,0,0,0,0,0,0,0,END,7
40874,0,0,0,0,0,0,0,START,7
41018,1.96,-0.66,9.95,0.01,-0.06,0.07,30.01,DATA,7
41115,2.7,-1.08,8.83,0.05,0.06,0.16,30.01,DATA,7
41252,2.22,-1.44,9.58,-0.03,-0.21,0.1,30.01,DATA,7
41362,2.41,-0.38,9.45,0.13,-0.24,0.18,30,DATA,7
41489,3.06,0.47,9.22,-0.1,0.05,0.05,30,DATA,7
41611,1.62,0.24,9.57,-0.13,0.15,-0.23,30.01,DATA,7
41751,1.98,0.52,9.45,-0.13,0.02,-0.19,30.01,DATA,7
41863,2.71,-0.13,10.61,0.07,-0.16,-0.15,29.99,DATA,7
41992,2.66,0.55,8.46,0.06,-0.22,-0.14,29.99,DATA,7
42115,3.04,0.38,9.55,-0.28,-0.19,-0.15,30.01,DATA,7
42247,2.82,-0.15,9.53,-0.1,-0.08,-0.22,30.01,DATA,7
42382,2.84,0.37,9.36,-0.02,-0.06,-0.09,30.01,DATA,7
42510,2.95,0.18,9.85,0,0.11,0.07,30.02,DATA,7
42617,0,0,0,0,0,0,0,END,7
44440,0,0,0,0,0,0,0,START,7
44531,2.77,-1.43,10.33,-0.1,0,-0.05,30.04,DATA,7
44648,3.29,-4.22,8.79,0.39,-0.13,0.24,30.02,DATA,7
49765,2.14,-0.21,9.42,-0.03,-0.14,0,30.05,DATA,7
49890,2.24,-0.15,9.48,-0.03,0.04,-0.06,30.08,DATA,7
50010,2.11,-0.21,9.57,-0.07,-0.01,-0.03,30.07,DATA,7
50138,2.13,-0.25,9.59,0.02,0.01,0.03,30.05,DATA,7
50242,0,0,0,0,0,0,0,END,7
53282,0,0,0,0,0,0,0,START,7
53398,2.26,-1.62,10.51,0.01,-0.06,-0.03,30.1,DATA,7
53525,2.25,-2.02,9.07,0.24,-0.04,0.33,30.09,DATA,7
53640,2.2,-1.37,9.07,0.14,-0.1,0.42,30.08,DATA,7
53779,2.13,0.14,9.25,0.18,-0.11,-0.01,30.08,DATA,7
53904,1.72,0.88,9.2,-0.13,0.14,-0.12,30.07,DATA,7
54034,1.58,0.65,9.33,-0.09,-0.2,-0.24,30.09,DATA,7
54149,1.9,0.2,10.11,-0.09,-0.37,-0.37,30.09,DATA,7
54278,2.3,0.62,9.58,-0.13,-0.03,-0.33,30.08,DATA,7
54397,2.72,1.25,9.55,-0.06,-0.07,-0.36,30.07,DATA,7
54513,0,0,0,0,0,0,0,END,7
56682,0,0,0,0,0,0,0,START,7
56783,2.05,-0.93,10.13,0.03,0.12,-0.01,30.09,DATA,7
56886,2.08,-1.53,9.2,0.17,-0.09,0.23,30.09,DATA,7
57005,2.55,-2.35,8.98,0.25,0.4,0.5,30.11,DATA,7
57161,2.07,0.51,9.39,0.21,-0.45,0.01,30.09,DATA,7
57254,1.54,0.93,9.6,-0.07,-0.36,-0.23,30.09,DATA,7
57381,1.97,0.79,9.05,-0.2,0.05,-0.16,30.09,DATA,7
57514,2.49,0.78,9.82,-0.1,-0.4,-0.4,30.1,DATA,7
57629,2.6,1.14,8.88,-0.18,0.1,-0.35,30.09,DATA,7
57754,2.6,1.47,10.2,-0.18,-0.27,-0.34,30.1,DATA,7
57876,0,0,0,0,0,0,0,END,7
59967,0,0,0,0,0,0,0,START,7
60238,2.51,-2.18,9.2,0.23,0.06,0.27,30.09,DATA,7
60357,2.42,-0.71,9.38,0.21,-0.49,0.17,30.09,DATA,7
60475,2.22,0.93,9.09,0.04,0,0.06,30.07,DATA,7
60625,2.33,0.73,9.11,-0.01,0.11,-0.09,30.09,DATA,7
60741,2.72,0.96,9.83,0.03,-0.3,-0.3,30.11,DATA,7
60869,2.87,1.18,8.9,-0.13,0.02,-0.27,30.1,DATA,7
60989,2.3,1.13,9.75,-0.3,-0.03,-0.33,30.1,DATA,7
61113,2.18,1.23,9.88,-0.13,0.06,-0.24,30.09,DATA,7
61255,2.7,1.5,10.22,-0.09,-0.08,-0.03,30.11,DATA,7
61382,2.33,1.54,9.62,0.02,0.05,0.27,30.1,DATA,7
61489,2.6,1.7,9.55,-0.06,0.19,0.31,30.1,DATA,7
61620,1.94,0.68,9.93,0.24,-0.09,0.11,30.11,DATA,7
61737,1.92,0.56,9.33,0.14,-0.07,0.25,30.1,DATA,7
61883,2,0.49,8.93,-0.16,0.14,0.08,30.11,DATA,7
61986,1.98,-0.01,9.08,-0.24,-0.07,-0.19,30.12,DATA,7
62145,2.29,-0.74,9.41,-0.25,0.26,-0.22,30.12,DATA,7
62254,2.26,-0.97,9.5,-0.19,-0.04,-0.29,30.12,DATA,7
62390,0,0,0,0,0,0,0,END,7
10149,0,0,0,0,0,0,0,START,8
10300,2.05,0.97,10.06,-0.13,0.14,0.01,29.82,DATA,8
10384,-0.19,0.85,9.06,-0.11,-0.34,0.03,29.84,DATA,8
10507,12.31,1.51,3.78,0.97,-6.28,0.45,29.83,DATA,8
10631,-0.31,-0.09,1.28,-1.21,8.73,-1.06,29.83,DATA,8
10755,12.98,1.55,4.91,0.76,-8.41,0.58,29.84,DATA,8
10877,-3.94,-0.5,4.22,-0.53,8.73,-0.72,29.83,DATA,8
11017,16.71,1.6,5.62,0.51,-3.16,0.48,29.82,DATA,8
11125,-6.75,-0.33,7.27,-0.46,8.07,-0.53,29.82,DATA,8
11251,11.88,1.24,5.41,0.57,-5.37,0.82,29.82,DATA,8
11393,-7.82,-0.52,5.49,-0.6,8.58,-0.47,29.82,DATA,8
11502,15.05,1.33,3.51,0.78,-8.73,0.89,29.84,DATA,8
11639,0.99,-0.39,5,-0.41,8.73,-0.54,29.83,DATA,8
11749,8.36,-0.11,4.49,0.77,-8.73,0.67,29.82,DATA,8
11891,3.44,-0.33,4.04,-0.32,8.73,-0.92,29.84,DATA,8
12011,1.05,-0.7,5.87,0.49,-8.18,0.84,29.82,DATA,8
12121,16.77,2.01,5.35,-0.5,4.22,-0.82,29.83,DATA,8
12245,-4.27,-0.96,7.6,0.1,-3.85,0.47,29.83,DATA,8
12370,14.49,2.79,6.12,-0.02,-0.01,0.11,29.83,DATA,8
12510,-12.97,-0.7,7.44,-0.91,5.93,-0.12,29.83,DATA,8
12619,21.63,2.45,2.98,0.58,-7.62,0.85,29.85,DATA,8
12744,-0.32,-0.54,3.09,-0.47,8.73,-0.65,29.83,DATA,8
12869,3.32,0.69,8.89,-0.17,-5.89,0.78,29.82,DATA,8
13009,-5.64,-0.2,4.95,0.49,4.27,-1.36,29.84,DATA,8
13118,0.39,-0.38,6.13,-0.57,-8.33,1.58,29.81,DATA,8
13241,15.14,0.7,10.03,-0.42,0.45,-0.91,29.85,DATA,8
13379,-13.73,-0.51,5.71,-0.56,-1.35,0.95,29.84,DATA,8
13488,16.01,2.47,8.05,0.05,3.74,-0.88,29.84,DATA,8
13612,1.87,-0.25,9.91,0.5,-1.68,0.5,29.83,DATA,8
13761,2.97,1.19,9.84,-0.16,-0.03,-0.15,29.85,DATA,8
13876,-0.28,0.49,10.04,-0.09,0.05,-0.12,29.85,DATA,8
13985,0,0,0,0,0,0,0,END,8
17826,0,0,0,0,0,0,0,START,8
17958,-0.78,1.26,9.65,-0.12,0.05,-0.05,29.96,DATA,8
18041,0.88,1.89,9.44,-0.09,0.96,-0.12,29.94,DATA,8
18182,10.07,-0.86,1.7,0.16,-8.73,1.74,29.94,DATA,8
18291,10.27,-3.14,2.69,-0.1,8.73,-1.9,29.94,DATA,8
18416,11.17,0.98,5.23,0.13,-8.73,0.98,29.96,DATA,8
18555,-26.88,-1.55,1.98,-0.8,-7.11,-0.24,29.95,DATA,8
18665,25.63,-0.23,7.27,-0.16,5.78,-0.54,29.96,DATA,8
18789,-10.3,-1.25,-2.02,-0.2,-8.73,0.96,29.96,DATA,8
18915,3.77,-2.5,-1.22,0.52,8.73,-1.79,29.95,DATA,8
19055,24.54,1.26,3.99,0.06,-8.26,1.41,29.93,DATA,8
19165,-20.05,2.05,-3.85,0.21,8.73,-1.1,29.93,DATA,8
19302,31.36,0.49,5.89,-0.04,2.67,-0.34,29.94,DATA,8
19410,-17.35,0.38,2.53,-0.29,-8.73,0.09,29.93,DATA,8
19535,2.31,-0.97,-0.27,0.42,8.73,-1.79,29.93,DATA,8
19660,18.5,2.46,6.54,0.09,-4.74,1.42,29.93,DATA,8
19785,-22.61,0.11,5.15,-0.45,-3.12,-0.66,29.92,DATA,8
19909,15.12,-0.32,4.51,0.11,8.73,-1.49,29.9,DATA,8
20035,11.3,2.3,1.57,0.67,-7.61,1.8,29.9,DATA,8
20157,-11.05,-1.26,2.05,-0.15,8.73,-1.35,29.93,DATA,8
20281,33.68,2.49,4.56,0.08,-1.52,0.53,29.92,DATA,8
20406,-12.57,-1.8,0.48,0.66,-8.73,0.91,29.92,DATA,8
20529,-1.03,0.62,10.1,-0.23,2.7,-0.39,29.89,DATA,8
20655,1.03,1.08,8.35,-0.31,0.69,-0.16,29.91,DATA,8
20780,1.93,0.94,9.96,-0.07,1.42,-0.19,29.91,DATA,8
20915,0,0,0,0,0,0,0,END,8
25471,0,0,0,0,0,0,0,START,8
25602,-4.04,1.74,9.4,-0.03,-0.57,0.04,29.98,DATA,8
25709,13.03,1.21,7.81,-0.34,-7.55,0.47,30.01,DATA,8
25846,-26.48,2.95,1.07,-0.41,7.18,-0.54,29.99,DATA,8
25955,27.87,0.32,9.51,-0.02,-1.24,0.33,30,DATA,8
26080,-28.78,1.41,3.79,-0.36,-3.44,-0.2,29.99,DATA,8
26204,17.1,-0.08,5.34,0.44,8.73,-0.78,29.99,DATA,8
26328,-5.7,-0.74,-4.02,-0.25,-8.73,1.03,29.99,DATA,8
26452,4.4,-0.21,1.99,0.25,8.73,-1.11,29.97,DATA,8
26592,24.63,0.53,2.39,-0.43,-8.73,1.16,29.99,DATA,8
26702,-8.4,1.45,-1.75,0.11,8.73,-1.21,29.98,DATA,8
26842,24.8,-2.09,10.67,0.15,-2.56,0.17,29.99,DATA,8
26950,-23.42,0.25,6.11,0.05,7.5,-0.69,29.99,DATA,8
27080,22.27,-0.61,10.06,0.5,1.46,-0.06,29.99,DATA,8
27200,-29.49,0.95,3.9,0.16,-2.61,0.01,29.99,DATA,8
27327,23.27,0.93,4.76,0.4,7.6,-0.55,29.99,DATA,8
27449,-21.08,-0.84,0.93,0.08,-8.73,0.7,29.99,DATA,8
27573,8.95,2.1,5.05,-0.12,7.6,-0.67,29.99,DATA,8
27697,5.08,1.65,7.56,0.12,-0.02,0.06,29.98,DATA,8
27822,4.78,1.2,9.58,0.05,0.77,0.1,29.99,DATA,8
27946,0,0,0,0,0,0,0,END,8
28989,0,0,0,0,0,0,0,START,8
29097,-0.11,0.65,10.72,-0.12,0.86,-0.12,30,DATA,8
29201,-8.66,1.29,6.85,-0.2,2.55,0.06,30,DATA,8
29326,25.06,1.92,5.05,0.29,-6.37,0.38,29.99,DATA,8
29450,-9.38,2,-5.65,0.01,8.73,-1.09,30.01,DATA,8
29574,20.94,-0.97,-3.6,-0.29,-8.73,1.67,30.02,DATA,8
29715,-16.16,1.73,-2.56,0.18,8.73,-0.97,30,DATA,8
29823,20.36,-0.41,1.87,-0.28,-8.73,1.12,30.02,DATA,8
29963,-33.8,0.18,3.69,0.08,1.32,-0.47,30.01,DATA,8
30073,33.3,-0.48,6.99,0.54,1.78,-0.35,30.02,DATA,8
30198,-23.66,0.57,-0.52,0.35,-8.73,-0.04,30.02,DATA,8
30339,11.16,0.17,2.08,0.16,8.73,-1.01,30.02,DATA,8
30465,-6.24,-1.15,-4.67,-0.22,-8.73,1.32,29.99,DATA,8
30574,8.11,0.34,-0.85,0.05,8.73,-1.07,30.01,DATA,8
30700,11.31,1.88,-3.23,0.14,-8.73,1.41,29.99,DATA,8
30822,-9.81,-0.75,-3.07,-0.2,8.73,-1.5,30,DATA,8
30946,31.9,0.31,5.78,0.26,-6.49,0.76,30.02,DATA,8
31075,-0.1,0.39,10.37,0.7,-2.22,0.41,29.98,DATA,8
31194,-1.46,-0.21,10.5,0.05,-0.2,0.14,30,DATA,8
31318,0.85,1.44,9.02,0.08,0.56,-0.25,30,DATA,8
31456,0,0,0,0,0,0,0,END,8
32966,0,0,0,0,0,0,0,START,8
33086,-0.22,1.11,11.06,0.08,0.58,0,30.02,DATA,8
38294,14.18,-0.24,5.89,0.34,-6.12,-0.12,30.01,DATA,8
38414,-10.77,-1.51,10.41,0.75,-3.68,0.1,30.01,DATA,8
41219,13.99,6.2,7.51,-0.35,1.14,-0.18,30.01,DATA,8
41340,-2.72,1.4,6.95,0.63,-7.79,-0.81,30.01,DATA,8
41474,-12.31,-2.08,11,0.07,-0.67,-0.12,30.01,DATA,8
41719,-5.9,1.52,7.67,0.44,-4.58,0.34,30.02,DATA,8
41842,8.62,4.87,5.49,-0.77,8.36,-0.33,30,DATA,8
41963,2.9,0.7,6.75,0.93,-8.73,0.36,30,DATA,8
42101,-3.71,3.31,8.29,0.19,-5.23,-0.33,30,DATA,8
42209,-4.39,-1.48,6.22,-1.33,8.73,-0.98,30,DATA,8
42335,5.85,0.34,8.83,-0.12,1.22,-0.31,30.01,DATA,8
42459,-0.12,0.31,9.05,0.02,-0.91,-0.18,30.02,DATA,8
42583,-0.36,0.34,9.8,0.1,-1.34,-0.21,30.01,DATA,8
42706,-0.24,1.03,10.09,0.22,-0.66,0.11,30.03,DATA,8
42825,0,0,0,0,0,0,0,END,8
43703,0,0,0,0,0,0,0,START,8
43799,0.87,0.8,10.52,-0.17,0.03,0.06,30.03,DATA,8
43883,1.93,-1.55,10.49,0.43,-0.64,0.53,30.03,DATA,8
44007,10.29,4.61,6.53,0.58,-0.84,0.74,30.05,DATA,8
44134,-11.73,-0.01,8.56,0.69,-6.84,-0.79,30.03,DATA,8
44255,2.74,-1.04,5.77,-0.57,8.51,0.59,30.04,DATA,8
44380,16.15,9.94,7.26,0.27,0.5,-0.25,30.02,DATA,8
44505,0.26,4.34,3.28,0.87,-8.73,-0.98,30.04,DATA,8
44627,-21.49,-2.72,12.19,-0.36,3.03,-0.26,30.02,DATA,8
44768,-4.79,-1.32,3.83,-1.1,8.73,0.12,30.04,DATA,8
44898,17.13,-0.32,7.31,0.24,2.56,1,30.04,DATA,8
45015,1.88,1.9,5.97,1.16,-8.21,0.52,30.03,DATA,8
45124,-8.88,5.33,9.67,-0.63,5.65,0.02,30.02,DATA,8
45247,7.69,4.06,3.83,-1.49,8.57,-0.81,30.01,DATA,8
45372,16.93,-0.44,7.58,-0.32,-0.04,-0.39,30.03,DATA,8
45497,2.74,-0.85,6.15,1.38,-8.73,0.6,30.04,DATA,8
45621,-16.74,-1.21,10.57,0.58,-0.75,0.22,30.04,DATA,8
45744,-18.26,3.62,9.01,-0.74,5.78,0.08,30.04,DATA,8
45872,15.59,2.98,6.12,-1.1,5.12,-0.24,30.01,DATA,8
46245,0.06,1.04,10,-0.05,-0.34,-0.2,30.04,DATA,8
46365,0,0,0,0,0,0,0,END,8
47731,0,0,0,0,0,0,0,START,8
47826,2.2,1.52,10.09,-0.13,-2.82,0.29,30.06,DATA,8
47908,7.94,1.54,9.91,0.04,-0.05,-0.27,30.07,DATA,8
48355,14.03,0.77,8.94,-0.05,-3.25,0.33,30.06,DATA,8
48601,6.69,0.32,6.44,0.21,-8.73,0.55,30.07,DATA,8
48727,2.63,1.23,4.98,-0.28,8.73,-0.52,30.07,DATA,8
48941,14.54,0.93,8.66,0.29,0.05,-0.11,30.07,DATA,8
49049,-6.2,0.54,5.25,-0.42,8.73,-0.52,30.04,DATA,8
49166,1.11,0.04,3.52,0.16,-8.73,0.52,30.06,DATA,8
49327,-2.17,0.55,4.58,-0.3,8.73,-0.64,30.04,DATA,8
49699,-13.14,0.33,5.49,-0.4,5,-0.24,30.06,DATA,8
54797,-0.78,0.35,9.81,-0.52,-0.13,0.11,30.09,DATA,8
54886,0.79,0.2,9.85,-0.17,-0.15,-0.1,30.07,DATA,8
54995,0.64,0.23,8.81,-0.19,-0.23,-0.12,30.06,DATA,8
60114,0.98,-0.45,9.51,-0.13,3.05,-0.01,30.12,DATA,8
60196,-6.23,-0.53,8.65,-0.11,5.03,0.21,30.13,DATA,8
60335,5.25,1.41,4.02,0.12,-8.73,-0.01,30.11,DATA,8
65440,2.59,-0.25,9.43,-0.04,-0.09,0,30.18,DATA,8
65662,2.21,-0.28,9.47,-0.04,0.02,-0.02,30.19,DATA,8
66029,2.87,0.15,9.33,0.35,0.49,0.15,30.19,DATA,8
66255,2.37,0.05,9.34,0.13,0.12,0.1,30.19,DATA,8
66374,2.7,0.39,9.17,-0.03,0.22,-0.06,30.18,DATA,8
66503,0,0,0,0,0,0,0,END,8
68626,0,0,0,0,0,0,0,START,8
68775,0.36,0.61,11.12,-0.05,-0.57,-0.06,30.21,DATA,8
68904,-2.59,0.44,8.39,0.14,-4.33,-0.07,30.19,DATA,8
69010,8.48,1.13,6.69,0.13,-2.37,0.39,30.22,DATA,8
69135,7.2,0.22,6.45,-0.56,8.43,-0.59,30.21,DATA,8
69250,-13.94,-0.17,5.78,-0.23,1.47,0.16,30.2,DATA,8
69377,4.01,0.35,6.01,0.27,-8.73,0.56,30.22,DATA,8
69497,9.14,0.9,6.68,-0.12,3.22,-0.38,30.21,DATA,8
69619,-2.34,-0.01,6.11,-0.18,8.51,-0.4,30.19,DATA,8
69761,-6.69,0.07,6.1,0.21,-8.39,-0.13,30.24,DATA,8
69882,10.6,0.63,7.3,0.14,-3.42,0.08,30.21,DATA,8
70021,3.05,-0.18,7.51,-0.2,8.39,-0.04,30.22,DATA,8
70117,-8.57,0.35,6.74,-0.29,5.27,0.1,30.22,DATA,8
70272,1.75,0.65,5.15,0.28,-8.73,0.16,30.19,DATA,8
70375,9.94,0.43,7.62,0.02,-0.12,0.14,30.21,DATA,8
70493,1.81,0.43,7.53,-0.17,8.39,-0.15,30.2,DATA,8
70618,-9.71,-0.24,7.52,-0.07,1.3,-0.15,30.2,DATA,8
70752,5.7,0.81,5.48,0.25,-8.73,0.24,30.21,DATA,8
71235,8.57,0.71,7.35,0.15,-6.03,0.12,30.19,DATA,8
71372,7.56,0.46,7.58,-0.38,6.67,-0.08,30.19,DATA,8
71483,-8.13,0.23,7.49,-0.27,4.94,0.02,30.22,DATA,8
71622,-1.41,0.43,6.72,0.32,-8.72,0.17,30.2,DATA,8
71738,8.03,0.77,8.15,0.01,1.15,0.1,30.21,DATA,8
71904,0.37,0.95,7.08,0.02,5.99,-0.46,30.19,DATA,8
72063,-5.93,-0.09,8.22,0.2,-4.89,-0.01,30.2,DATA,8
72295,6.17,0.88,8.33,-0.06,0.42,-0.11,30.22,DATA,8
72406,0.03,0.64,8.87,-0.17,4.2,-0.19,30.22,DATA,8
72522,-2.22,0.56,9.11,-0.24,2.24,-0.02,30.21,DATA,8
72649,-2.98,0.49,9.33,0.06,-1.72,0.17,30.24,DATA,8
72787,0,0,0,0,0,0,0,END,8
73878,0,0,0,0,0,0,0,START,8
74381,-9.71,0.32,7.38,-0.17,2.23,0,30.24,DATA,8
74534,5.67,0.41,7.19,0.26,-7.75,0.57,30.24,DATA,8
74834,-9.38,-0.22,7.77,-0.05,-1.13,-0.27,30.24,DATA,8
